"","year","month","day","Tmax","Tmin","type","date","Tmax30","Tmin10","gdd","half","Tminbelow10","site","transect"
"18112",2012,11,13,-1.5,-1.5,"ibut",2012-11-13,10,10,0,1,1,"A2","NK"
"1958",2012,11,14,-1.5,-1.5,"ibut",2012-11-14,10,10,0,1,1,"A2","NK"
"2098",2012,11,15,-1.5,-1.5,"ibut",2012-11-15,10,10,0,1,1,"A2","NK"
"2238",2012,11,16,-1.5,-1.5,"ibut",2012-11-16,10,10,0,2,1,"A2","NK"
"2378",2012,11,17,-1.5,-1.5,"ibut",2012-11-17,10,10,0,2,1,"A2","NK"
"2529",2012,11,18,-1,-1.5,"ibut",2012-11-18,10,10,0,2,1,"A2","NK"
"2678",2012,11,19,-1,-1,"ibut",2012-11-19,10,10,0,2,1,"A2","NK"
"2829",2012,11,20,-1,-1,"ibut",2012-11-20,10,10,0,2,1,"A2","NK"
"2978",2012,11,21,-1,-1,"ibut",2012-11-21,10,10,0,2,1,"A2","NK"
"31211",2012,11,22,-1,-1,"ibut",2012-11-22,10,10,0,2,1,"A2","NK"
"3278",2012,11,23,-1,-1,"ibut",2012-11-23,10,10,0,2,1,"A2","NK"
"3429",2012,11,24,-1,-1,"ibut",2012-11-24,10,10,0,2,1,"A2","NK"
"3578",2012,11,25,-1,-1,"ibut",2012-11-25,10,10,0,2,1,"A2","NK"
"37112",2012,11,26,-1,-1,"ibut",2012-11-26,10,10,0,2,1,"A2","NK"
"3858",2012,11,27,-1,-1,"ibut",2012-11-27,10,10,0,2,1,"A2","NK"
"3998",2012,11,28,-1,-1,"ibut",2012-11-28,10,10,0,2,1,"A2","NK"
"41210",2012,11,29,-1,-1,"ibut",2012-11-29,10,10,0,2,1,"A2","NK"
"4258",2012,11,30,-1,-1,"ibut",2012-11-30,10,10,0,2,1,"A2","NK"
"1429",2012,12,1,-1,-1,"ibut",2012-12-01,10,10,0,1,1,"A2","NK"
"2830",2012,12,2,-1,-1.5,"ibut",2012-12-02,10,10,0,1,1,"A2","NK"
"4229",2012,12,3,-1.5,-1.5,"ibut",2012-12-03,10,10,0,1,1,"A2","NK"
"5625",2012,12,4,-1.5,-1.5,"ibut",2012-12-04,10,10,0,1,1,"A2","NK"
"7019",2012,12,5,-1.5,-1.5,"ibut",2012-12-05,10,10,0,1,1,"A2","NK"
"8418",2012,12,6,-1.5,-1.5,"ibut",2012-12-06,10,10,0,1,1,"A2","NK"
"9814",2012,12,7,-2,-2,"ibut",2012-12-07,10,10,0,1,1,"A2","NK"
"11210",2012,12,8,-2,-2.5,"ibut",2012-12-08,10,10,0,1,1,"A2","NK"
"1268",2012,12,9,-2.5,-3,"ibut",2012-12-09,10,10,0,1,1,"A2","NK"
"1408",2012,12,10,-3,-3,"ibut",2012-12-10,10,10,0,1,1,"A2","NK"
"1548",2012,12,11,-3,-3,"ibut",2012-12-11,10,10,0,1,1,"A2","NK"
"1688",2012,12,12,-3,-3,"ibut",2012-12-12,10,10,0,1,1,"A2","NK"
"1829",2012,12,13,-3,-3.5,"ibut",2012-12-13,10,10,0,1,1,"A2","NK"
"1968",2012,12,14,-3,-3.5,"ibut",2012-12-14,10,10,0,1,1,"A2","NK"
"21012",2012,12,15,-3.5,-4,"ibut",2012-12-15,10,10,0,1,1,"A2","NK"
"2248",2012,12,16,-4,-4,"ibut",2012-12-16,10,10,0,2,1,"A2","NK"
"2388",2012,12,17,-4,-4,"ibut",2012-12-17,10,10,0,2,1,"A2","NK"
"2538",2012,12,18,-4,-4,"ibut",2012-12-18,10,10,0,2,1,"A2","NK"
"2688",2012,12,19,-4,-4.5,"ibut",2012-12-19,10,10,0,2,1,"A2","NK"
"2838",2012,12,20,-4,-4.5,"ibut",2012-12-20,10,10,0,2,1,"A2","NK"
"2988",2012,12,21,-4,-4,"ibut",2012-12-21,10,10,0,2,1,"A2","NK"
"3138",2012,12,22,-4,-4,"ibut",2012-12-22,10,10,0,2,1,"A2","NK"
"3288",2012,12,23,-3.5,-4,"ibut",2012-12-23,10,10,0,2,1,"A2","NK"
"3438",2012,12,24,-4,-4,"ibut",2012-12-24,10,10,0,2,1,"A2","NK"
"3588",2012,12,25,-4.5,-5,"ibut",2012-12-25,10,10,0,2,1,"A2","NK"
"3729",2012,12,26,-5,-5,"ibut",2012-12-26,10,10,0,2,1,"A2","NK"
"3868",2012,12,27,-5,-5.5,"ibut",2012-12-27,10,10,0,2,1,"A2","NK"
"4008",2012,12,28,-5.5,-5.5,"ibut",2012-12-28,10,10,0,2,1,"A2","NK"
"4139",2012,12,29,-5.5,-5.5,"ibut",2012-12-29,10,10,0,2,1,"A2","NK"
"4268",2012,12,30,-5.5,-6,"ibut",2012-12-30,10,10,0,2,1,"A2","NK"
"4358",2012,12,31,-5,-6,"ibut",2012-12-31,10,10,0,2,1,"A2","NK"
"1138",2013,1,1,-4.5,-5,"ibut",2013-01-01,10,10,0,1,1,"A2","NK"
"1530",2013,1,2,-5,-5.5,"ibut",2013-01-02,10,10,0,1,1,"A2","NK"
"2930",2013,1,3,-5,-5,"ibut",2013-01-03,10,10,0,1,1,"A2","NK"
"4330",2013,1,4,-5,-5,"ibut",2013-01-04,10,10,0,1,1,"A2","NK"
"5725",2013,1,5,-5,-5,"ibut",2013-01-05,10,10,0,1,1,"A2","NK"
"7118",2013,1,6,-5,-5,"ibut",2013-01-06,10,10,0,1,1,"A2","NK"
"8518",2013,1,7,-5,-5,"ibut",2013-01-07,10,10,0,1,1,"A2","NK"
"9910",2013,1,8,-5,-5,"ibut",2013-01-08,10,10,0,1,1,"A2","NK"
"1139",2013,1,9,-4.5,-5.5,"ibut",2013-01-09,10,10,0,1,1,"A2","NK"
"1278",2013,1,10,-4.5,-4.5,"ibut",2013-01-10,10,10,0,1,1,"A2","NK"
"14112",2013,1,11,-4,-4,"ibut",2013-01-11,10,10,0,1,1,"A2","NK"
"1558",2013,1,12,-4,-4,"ibut",2013-01-12,10,10,0,1,1,"A2","NK"
"1698",2013,1,13,-4,-4.5,"ibut",2013-01-13,10,10,0,1,1,"A2","NK"
"1838",2013,1,14,-4.5,-4.5,"ibut",2013-01-14,10,10,0,1,1,"A2","NK"
"1978",2013,1,15,-4,-4.5,"ibut",2013-01-15,10,10,0,1,1,"A2","NK"
"21112",2013,1,16,-4.5,-4.5,"ibut",2013-01-16,10,10,0,2,1,"A2","NK"
"2258",2013,1,17,-4,-4.5,"ibut",2013-01-17,10,10,0,2,1,"A2","NK"
"2398",2013,1,18,-4,-4,"ibut",2013-01-18,10,10,0,2,1,"A2","NK"
"2548",2013,1,19,-4.5,-4.5,"ibut",2013-01-19,10,10,0,2,1,"A2","NK"
"2698",2013,1,20,-4.5,-5,"ibut",2013-01-20,10,10,0,2,1,"A2","NK"
"2848",2013,1,21,-4.5,-4.5,"ibut",2013-01-21,10,10,0,2,1,"A2","NK"
"2998",2013,1,22,-4.5,-4.5,"ibut",2013-01-22,10,10,0,2,1,"A2","NK"
"3148",2013,1,23,-4.5,-4.5,"ibut",2013-01-23,10,10,0,2,1,"A2","NK"
"3298",2013,1,24,-4.5,-4.5,"ibut",2013-01-24,10,10,0,2,1,"A2","NK"
"3448",2013,1,25,-4.5,-5,"ibut",2013-01-25,10,10,0,2,1,"A2","NK"
"3598",2013,1,26,-4.5,-5.5,"ibut",2013-01-26,10,10,0,2,1,"A2","NK"
"3738",2013,1,27,-5.5,-6,"ibut",2013-01-27,10,10,0,2,1,"A2","NK"
"3878",2013,1,28,-6,-6.5,"ibut",2013-01-28,10,10,0,2,1,"A2","NK"
"40112",2013,1,29,-6.5,-6.5,"ibut",2013-01-29,10,10,0,2,1,"A2","NK"
"4148",2013,1,30,-6,-6.5,"ibut",2013-01-30,10,10,0,2,1,"A2","NK"
"4278",2013,1,31,-5.5,-6,"ibut",2013-01-31,10,10,0,2,1,"A2","NK"
"2138",2013,2,1,-5.5,-5.5,"ibut",2013-02-01,10,10,0,1,1,"A2","NK"
"1630",2013,2,2,-5,-5.5,"ibut",2013-02-02,10,10,0,1,1,"A2","NK"
"3029",2013,2,3,-5,-5.5,"ibut",2013-02-03,10,10,0,1,1,"A2","NK"
"4429",2013,2,4,-5,-5,"ibut",2013-02-04,10,10,0,1,1,"A2","NK"
"5825",2013,2,5,-5,-5.5,"ibut",2013-02-05,10,10,0,1,1,"A2","NK"
"7218",2013,2,6,-5,-5.5,"ibut",2013-02-06,10,10,0,1,1,"A2","NK"
"8618",2013,2,7,-5.5,-5.5,"ibut",2013-02-07,10,10,0,1,1,"A2","NK"
"1008",2013,2,8,-5.5,-6,"ibut",2013-02-08,10,10,0,1,1,"A2","NK"
"1148",2013,2,9,-6.5,-6.5,"ibut",2013-02-09,10,10,0,1,1,"A2","NK"
"1288",2013,2,10,-6.5,-6.5,"ibut",2013-02-10,10,10,0,1,1,"A2","NK"
"14210",2013,2,11,-6,-6.5,"ibut",2013-02-11,10,10,0,1,1,"A2","NK"
"1568",2013,2,12,-6,-6,"ibut",2013-02-12,10,10,0,1,1,"A2","NK"
"1708",2013,2,13,-6,-6,"ibut",2013-02-13,10,10,0,1,1,"A2","NK"
"1848",2013,2,14,-6,-6.5,"ibut",2013-02-14,10,10,0,1,1,"A2","NK"
"1988",2013,2,15,-6,-6.5,"ibut",2013-02-15,10,10,0,1,1,"A2","NK"
"21210",2013,2,16,-5.5,-6,"ibut",2013-02-16,10,10,0,2,1,"A2","NK"
"2268",2013,2,17,-5.5,-5.5,"ibut",2013-02-17,10,10,0,2,1,"A2","NK"
"2408",2013,2,18,-5.5,-5.5,"ibut",2013-02-18,10,10,0,2,1,"A2","NK"
"2558",2013,2,19,-5.5,-5.5,"ibut",2013-02-19,10,10,0,2,1,"A2","NK"
"2708",2013,2,20,-5.5,-5.5,"ibut",2013-02-20,10,10,0,2,1,"A2","NK"
"2858",2013,2,21,-5.5,-6,"ibut",2013-02-21,10,10,0,2,1,"A2","NK"
"3008",2013,2,22,-6,-6.5,"ibut",2013-02-22,10,10,0,2,1,"A2","NK"
"3158",2013,2,23,-6.5,-6.5,"ibut",2013-02-23,10,10,0,2,1,"A2","NK"
"3308",2013,2,24,-6.5,-7,"ibut",2013-02-24,10,10,0,2,1,"A2","NK"
"3458",2013,2,25,-6.5,-6.5,"ibut",2013-02-25,10,10,0,2,1,"A2","NK"
"3608",2013,2,26,-6.5,-6.5,"ibut",2013-02-26,10,10,0,2,1,"A2","NK"
"3748",2013,2,27,-6.5,-6.5,"ibut",2013-02-27,10,10,0,2,1,"A2","NK"
"3888",2013,2,28,-6.5,-7,"ibut",2013-02-28,10,10,0,2,1,"A2","NK"
"3130",2013,3,1,-5.5,-6.5,"ibut",2013-03-01,10,10,0,1,1,"A2","NK"
"1729",2013,3,2,-5,-5.5,"ibut",2013-03-02,10,10,0,1,1,"A2","NK"
"3139",2013,3,3,-5,-6,"ibut",2013-03-03,10,10,0,1,1,"A2","NK"
"4529",2013,3,4,-6.5,-6.5,"ibut",2013-03-04,10,10,0,1,1,"A2","NK"
"5925",2013,3,5,-7,-7.5,"ibut",2013-03-05,10,10,0,1,1,"A2","NK"
"7318",2013,3,6,-7,-7.5,"ibut",2013-03-06,10,10,0,1,1,"A2","NK"
"8718",2013,3,7,-6.5,-6.5,"ibut",2013-03-07,10,10,0,1,1,"A2","NK"
"10112",2013,3,8,-6.5,-6.5,"ibut",2013-03-08,10,10,0,1,1,"A2","NK"
"1158",2013,3,9,-6.5,-6.5,"ibut",2013-03-09,10,10,0,1,1,"A2","NK"
"1298",2013,3,10,-6.5,-6.5,"ibut",2013-03-10,10,10,0,1,1,"A2","NK"
"1438",2013,3,11,-6.5,-6.5,"ibut",2013-03-11,10,10,0,1,1,"A2","NK"
"1578",2013,3,12,-6.5,-6.5,"ibut",2013-03-12,10,10,0,1,1,"A2","NK"
"17112",2013,3,13,-6,-6.5,"ibut",2013-03-13,10,10,0,1,1,"A2","NK"
"1858",2013,3,14,-5,-5.5,"ibut",2013-03-14,10,10,0,1,1,"A2","NK"
"1998",2013,3,15,-5,-5,"ibut",2013-03-15,10,10,0,1,1,"A2","NK"
"2139",2013,3,16,-5,-5,"ibut",2013-03-16,10,10,0,2,1,"A2","NK"
"2278",2013,3,17,-5,-5.5,"ibut",2013-03-17,10,10,0,2,1,"A2","NK"
"24112",2013,3,18,-5.5,-6,"ibut",2013-03-18,10,10,0,2,1,"A2","NK"
"2568",2013,3,19,-6,-6.5,"ibut",2013-03-19,10,10,0,2,1,"A2","NK"
"27112",2013,3,20,-6,-6.5,"ibut",2013-03-20,10,10,0,2,1,"A2","NK"
"2868",2013,3,21,-6,-6,"ibut",2013-03-21,10,10,0,2,1,"A2","NK"
"30112",2013,3,22,-6,-6,"ibut",2013-03-22,10,10,0,2,1,"A2","NK"
"3168",2013,3,23,-5.5,-6,"ibut",2013-03-23,10,10,0,2,1,"A2","NK"
"33112",2013,3,24,-5.5,-6,"ibut",2013-03-24,10,10,0,2,1,"A2","NK"
"3468",2013,3,25,-6,-6,"ibut",2013-03-25,10,10,0,2,1,"A2","NK"
"36112",2013,3,26,-6,-6,"ibut",2013-03-26,10,10,0,2,1,"A2","NK"
"3758",2013,3,27,-6,-6,"ibut",2013-03-27,10,10,0,2,1,"A2","NK"
"3898",2013,3,28,-5.5,-5.5,"ibut",2013-03-28,10,10,0,2,1,"A2","NK"
"40210",2013,3,29,-5,-5.5,"ibut",2013-03-29,10,10,0,2,1,"A2","NK"
"4158",2013,3,30,-5,-5,"ibut",2013-03-30,10,10,0,2,1,"A2","NK"
"4288",2013,3,31,-5,-5,"ibut",2013-03-31,10,10,0,2,1,"A2","NK"
"4140",2013,4,1,-5,-5,"ibut",2013-04-01,10,10,0,1,1,"A2","NK"
"1830",2013,4,2,-4.5,-5,"ibut",2013-04-02,10,10,0,1,1,"A2","NK"
"3230",2013,4,3,-4,-4.5,"ibut",2013-04-03,10,10,0,1,1,"A2","NK"
"4628",2013,4,4,-4,-4,"ibut",2013-04-04,10,10,0,1,1,"A2","NK"
"6025",2013,4,5,-4,-4,"ibut",2013-04-05,10,10,0,1,1,"A2","NK"
"7418",2013,4,6,-3.5,-3.5,"ibut",2013-04-06,10,10,0,1,1,"A2","NK"
"8818",2013,4,7,-3.5,-4,"ibut",2013-04-07,10,10,0,1,1,"A2","NK"
"10210",2013,4,8,-4,-4.5,"ibut",2013-04-08,10,10,0,1,1,"A2","NK"
"1168",2013,4,9,-4.5,-4.5,"ibut",2013-04-09,10,10,0,1,1,"A2","NK"
"1308",2013,4,10,-4.5,-4.5,"ibut",2013-04-10,10,10,0,1,1,"A2","NK"
"1448",2013,4,11,-4,-4.5,"ibut",2013-04-11,10,10,0,1,1,"A2","NK"
"1588",2013,4,12,-4.5,-4.5,"ibut",2013-04-12,10,10,0,1,1,"A2","NK"
"17210",2013,4,13,-4.5,-4.5,"ibut",2013-04-13,10,10,0,1,1,"A2","NK"
"1868",2013,4,14,-4.5,-5,"ibut",2013-04-14,10,10,0,1,1,"A2","NK"
"2008",2013,4,15,-5,-5.5,"ibut",2013-04-15,10,10,0,1,1,"A2","NK"
"2148",2013,4,16,-5.5,-5.5,"ibut",2013-04-16,10,10,0,2,1,"A2","NK"
"2288",2013,4,17,-5.5,-5.5,"ibut",2013-04-17,10,10,0,2,1,"A2","NK"
"24210",2013,4,18,-5,-5.5,"ibut",2013-04-18,10,10,0,2,1,"A2","NK"
"2578",2013,4,19,-5,-5,"ibut",2013-04-19,10,10,0,2,1,"A2","NK"
"27210",2013,4,20,-4.5,-4.5,"ibut",2013-04-20,10,10,0,2,1,"A2","NK"
"2878",2013,4,21,-4.5,-4.5,"ibut",2013-04-21,10,10,0,2,1,"A2","NK"
"30210",2013,4,22,-4.5,-5,"ibut",2013-04-22,10,10,0,2,1,"A2","NK"
"3178",2013,4,23,-5,-5,"ibut",2013-04-23,10,10,0,2,1,"A2","NK"
"3329",2013,4,24,-5,-5,"ibut",2013-04-24,10,10,0,2,1,"A2","NK"
"3478",2013,4,25,-4.5,-5,"ibut",2013-04-25,10,10,0,2,1,"A2","NK"
"36210",2013,4,26,-4,-4.5,"ibut",2013-04-26,10,10,0,2,1,"A2","NK"
"3768",2013,4,27,-3.5,-4,"ibut",2013-04-27,10,10,0,2,1,"A2","NK"
"3908",2013,4,28,-3.5,-3.5,"ibut",2013-04-28,10,10,0,2,1,"A2","NK"
"4038",2013,4,29,-3.5,-4,"ibut",2013-04-29,10,10,0,2,1,"A2","NK"
"4168",2013,4,30,-4,-4,"ibut",2013-04-30,10,10,0,2,1,"A2","NK"
"5128",2013,5,1,-4,-4,"ibut",2013-05-01,10,10,0,1,1,"A2","NK"
"1930",2013,5,2,-4,-4,"ibut",2013-05-02,10,10,0,1,1,"A2","NK"
"3330",2013,5,3,-4,-4,"ibut",2013-05-03,10,10,0,1,1,"A2","NK"
"4727",2013,5,4,-3.5,-4,"ibut",2013-05-04,10,10,0,1,1,"A2","NK"
"6126",2013,5,5,-0.5,-3.5,"ibut",2013-05-05,10,10,0,1,1,"A2","NK"
"7518",2013,5,6,0,-0.5,"ibut",2013-05-06,10,10,0,1,1,"A2","NK"
"8918",2013,5,7,0,0,"ibut",2013-05-07,10,10,0,1,1,"A2","NK"
"1038",2013,5,8,0,0,"ibut",2013-05-08,10,10,0,1,1,"A2","NK"
"1178",2013,5,9,0,0,"ibut",2013-05-09,10,10,0,1,1,"A2","NK"
"13112",2013,5,10,0,0,"ibut",2013-05-10,10,10,0,1,1,"A2","NK"
"1458",2013,5,11,0,0,"ibut",2013-05-11,10,10,0,1,1,"A2","NK"
"1598",2013,5,12,3,0,"ibut",2013-05-12,10,10,0,1,1,"A2","NK"
"1738",2013,5,13,3.5,0,"ibut",2013-05-13,10,10,0,1,1,"A2","NK"
"1878",2013,5,14,6.5,-2,"ibut",2013-05-14,10,10,0,1,1,"A2","NK"
"20112",2013,5,15,7,-4,"ibut",2013-05-15,10,10,0,1,1,"A2","NK"
"2158",2013,5,16,8.5,-3.5,"ibut",2013-05-16,10,10,0,2,1,"A2","NK"
"2298",2013,5,17,5,-3.5,"ibut",2013-05-17,10,10,0,2,1,"A2","NK"
"2438",2013,5,18,12.5,-2,"ibut",2013-05-18,12.5,10,1.25,2,1,"A2","NK"
"2588",2013,5,19,2,-1.5,"ibut",2013-05-19,10,10,0,2,1,"A2","NK"
"2738",2013,5,20,11,-2,"ibut",2013-05-20,11,10,0.5,2,1,"A2","NK"
"2888",2013,5,21,12,-0.5,"ibut",2013-05-21,12,10,1,2,1,"A2","NK"
"3038",2013,5,22,1,-1.5,"ibut",2013-05-22,10,10,0,2,1,"A2","NK"
"3188",2013,5,23,-0.5,-0.5,"ibut",2013-05-23,10,10,0,2,1,"A2","NK"
"3338",2013,5,24,0,0,"ibut",2013-05-24,10,10,0,2,1,"A2","NK"
"3488",2013,5,25,0,-0.5,"ibut",2013-05-25,10,10,0,2,1,"A2","NK"
"3638",2013,5,26,-0.5,-0.5,"ibut",2013-05-26,10,10,0,2,1,"A2","NK"
"3778",2013,5,27,0,0,"ibut",2013-05-27,10,10,0,2,1,"A2","NK"
"39112",2013,5,28,0,0,"ibut",2013-05-28,10,10,0,2,1,"A2","NK"
"4048",2013,5,29,0,0,"ibut",2013-05-29,10,10,0,2,1,"A2","NK"
"4178",2013,5,30,0,0,"ibut",2013-05-30,10,10,0,2,1,"A2","NK"
"4298",2013,5,31,0,0,"ibut",2013-05-31,10,10,0,2,1,"A2","NK"
"6127",2013,6,1,0,0,"ibut",2013-06-01,10,10,0,1,1,"A2","NK"
"2029",2013,6,2,0,0,"ibut",2013-06-02,10,10,0,1,1,"A2","NK"
"3430",2013,6,3,0,0,"ibut",2013-06-03,10,10,0,1,1,"A2","NK"
"4828",2013,6,4,0,0,"ibut",2013-06-04,10,10,0,1,1,"A2","NK"
"6225",2013,6,5,0,0,"ibut",2013-06-05,10,10,0,1,1,"A2","NK"
"7618",2013,6,6,0,0,"ibut",2013-06-06,10,10,0,1,1,"A2","NK"
"9018",2013,6,7,0,0,"ibut",2013-06-07,10,10,0,1,1,"A2","NK"
"1048",2013,6,8,0,0,"ibut",2013-06-08,10,10,0,1,1,"A2","NK"
"1188",2013,6,9,0,0,"ibut",2013-06-09,10,10,0,1,1,"A2","NK"
"13210",2013,6,10,0,0,"ibut",2013-06-10,10,10,0,1,1,"A2","NK"
"1468",2013,6,11,0,0,"ibut",2013-06-11,10,10,0,1,1,"A2","NK"
"1608",2013,6,12,2,0,"ibut",2013-06-12,10,10,0,1,1,"A2","NK"
"1748",2013,6,13,8.5,-2,"ibut",2013-06-13,10,10,0,1,1,"A2","NK"
"1888",2013,6,14,9.5,-2,"ibut",2013-06-14,10,10,0,1,1,"A2","NK"
"20210",2013,6,15,11.5,0,"ibut",2013-06-15,11.5,10,0.75,1,1,"A2","NK"
"2168",2013,6,16,16.5,0,"ibut",2013-06-16,16.5,10,3.25,2,1,"A2","NK"
"2308",2013,6,17,15,1,"ibut",2013-06-17,15,10,2.5,2,1,"A2","NK"
"2448",2013,6,18,13.5,1.5,"ibut",2013-06-18,13.5,10,1.75,2,1,"A2","NK"
"2598",2013,6,19,6.5,5,"ibut",2013-06-19,10,10,0,2,1,"A2","NK"
"2748",2013,6,20,4.5,1.5,"ibut",2013-06-20,10,10,0,2,1,"A2","NK"
"2898",2013,6,21,0,0,"ibut",2013-06-21,10,10,0,2,1,"A2","NK"
"3048",2013,6,22,0.5,0,"ibut",2013-06-22,10,10,0,2,1,"A2","NK"
"3198",2013,6,23,1.5,0,"ibut",2013-06-23,10,10,0,2,1,"A2","NK"
"3348",2013,6,24,11.5,-1,"ibut",2013-06-24,11.5,10,0.75,2,1,"A2","NK"
"3498",2013,6,25,15.5,2,"ibut",2013-06-25,15.5,10,2.75,2,1,"A2","NK"
"3648",2013,6,26,12,2,"ibut",2013-06-26,12,10,1,2,1,"A2","NK"
"3788",2013,6,27,19,0.5,"ibut",2013-06-27,19,10,4.5,2,1,"A2","NK"
"3929",2013,6,28,20.5,2.5,"ibut",2013-06-28,20.5,10,5.25,2,1,"A2","NK"
"4058",2013,6,29,23,7,"ibut",2013-06-29,23,10,6.5,2,1,"A2","NK"
"4188",2013,6,30,25,6.5,"ibut",2013-06-30,25,10,7.5,2,1,"A2","NK"
"7108",2013,7,1,27.5,5,"ibut",2013-07-01,27.5,10,8.75,1,1,"A2","NK"
"2140",2013,7,2,31.5,11.5,"ibut",2013-07-02,30,11.5,10.75,1,0,"A2","NK"
"3530",2013,7,3,23,7.83333333333333,"ibut",2013-07-03,23,10,6.5,1,1,"A2","NK"
"4927",2013,7,4,21.8333333333333,3.5,"ibut",2013-07-04,21.8333333333333,10,5.91666666666667,1,1,"A2","NK"
"6325",2013,7,5,19,3.5,"ibut",2013-07-05,19,10,4.5,1,1,"A2","NK"
"7718",2013,7,6,17.6666666666667,0.833333333333333,"ibut",2013-07-06,17.6666666666667,10,3.83333333333333,1,1,"A2","NK"
"9117",2013,7,7,21.6666666666667,-0.833333333333333,"ibut",2013-07-07,21.6666666666667,10,5.83333333333333,1,1,"A2","NK"
"1058",2013,7,8,6.83333333333333,2.33333333333333,"ibut",2013-07-08,10,10,0,1,1,"A2","NK"
"1198",2013,7,9,21,2.16666666666667,"ibut",2013-07-09,21,10,5.5,1,1,"A2","NK"
"1338",2013,7,10,18.3333333333333,5.66666666666667,"ibut",2013-07-10,18.3333333333333,10,4.16666666666667,1,1,"A2","NK"
"1478",2013,7,11,18,4.16666666666667,"ibut",2013-07-11,18,10,4,1,1,"A2","NK"
"16112",2013,7,12,17.1666666666667,0.333333333333333,"ibut",2013-07-12,17.1666666666667,10,3.58333333333333,1,1,"A2","NK"
"1758",2013,7,13,13.1666666666667,0.833333333333333,"ibut",2013-07-13,13.1666666666667,10,1.58333333333333,1,1,"A2","NK"
"1898",2013,7,14,17,1.66666666666667,"ibut",2013-07-14,17,10,3.5,1,1,"A2","NK"
"2038",2013,7,15,14.3333333333333,2.33333333333333,"ibut",2013-07-15,14.3333333333333,10,2.16666666666667,1,1,"A2","NK"
"2178",2013,7,16,17.1666666666667,-0.833333333333333,"ibut",2013-07-16,17.1666666666667,10,3.58333333333333,2,1,"A2","NK"
"23112",2013,7,17,18,2.16666666666667,"ibut",2013-07-17,18,10,4,2,1,"A2","NK"
"2468",2013,7,18,20,5.16666666666667,"ibut",2013-07-18,20,10,5,2,1,"A2","NK"
"26112",2013,7,19,20.5,5.16666666666667,"ibut",2013-07-19,20.5,10,5.25,2,1,"A2","NK"
"2768",2013,7,20,22.3333333333333,3.83333333333333,"ibut",2013-07-20,22.3333333333333,10,6.16666666666666,2,1,"A2","NK"
"29112",2013,7,21,25.6666666666667,3.33333333333333,"ibut",2013-07-21,25.6666666666667,10,7.83333333333334,2,1,"A2","NK"
"3068",2013,7,22,22.5,6.66666666666667,"ibut",2013-07-22,22.5,10,6.25,2,1,"A2","NK"
"32112",2013,7,23,23.3333333333333,4.83333333333333,"ibut",2013-07-23,23.3333333333333,10,6.66666666666666,2,1,"A2","NK"
"3368",2013,7,24,22.8333333333333,7.5,"ibut",2013-07-24,22.8333333333333,10,6.41666666666666,2,1,"A2","NK"
"35112",2013,7,25,23,4.66666666666667,"ibut",2013-07-25,23,10,6.5,2,1,"A2","NK"
"3668",2013,7,26,23.1666666666667,6,"ibut",2013-07-26,23.1666666666667,10,6.58333333333334,2,1,"A2","NK"
"3808",2013,7,27,17,2.66666666666667,"ibut",2013-07-27,17,10,3.5,2,1,"A2","NK"
"3948",2013,7,28,14.8333333333333,2.5,"ibut",2013-07-28,14.8333333333333,10,2.41666666666667,2,1,"A2","NK"
"4078",2013,7,29,2.83333333333333,-1,"ibut",2013-07-29,10,10,0,2,1,"A2","NK"
"4208",2013,7,30,14.3333333333333,-2,"ibut",2013-07-30,14.3333333333333,10,2.16666666666667,2,1,"A2","NK"
"43112",2013,7,31,21.1666666666667,2.5,"ibut",2013-07-31,21.1666666666667,10,5.58333333333333,2,1,"A2","NK"
"9100",2013,8,1,15.8333333333333,4,"ibut",2013-08-01,15.8333333333333,10,2.91666666666667,1,1,"A2","NK"
"2330",2013,8,2,12.8333333333333,2.66666666666667,"ibut",2013-08-02,12.8333333333333,10,1.41666666666667,1,1,"A2","NK"
"3730",2013,8,3,19.5,0.333333333333333,"ibut",2013-08-03,19.5,10,4.75,1,1,"A2","NK"
"5129",2013,8,4,14.1666666666667,4.5,"ibut",2013-08-04,14.1666666666667,10,2.08333333333333,1,1,"A2","NK"
"6525",2013,8,5,13.3333333333333,4.33333333333333,"ibut",2013-08-05,13.3333333333333,10,1.66666666666667,1,1,"A2","NK"
"7918",2013,8,6,18.5,3.83333333333333,"ibut",2013-08-06,18.5,10,4.25,1,1,"A2","NK"
"9317",2013,8,7,17.8333333333333,2.66666666666667,"ibut",2013-08-07,17.8333333333333,10,3.91666666666667,1,1,"A2","NK"
"1078",2013,8,8,13.6666666666667,3.66666666666667,"ibut",2013-08-08,13.6666666666667,10,1.83333333333333,1,1,"A2","NK"
"12112",2013,8,9,20.6666666666667,3.16666666666667,"ibut",2013-08-09,20.6666666666667,10,5.33333333333333,1,1,"A2","NK"
"1358",2013,8,10,21.6666666666667,5.66666666666667,"ibut",2013-08-10,21.6666666666667,10,5.83333333333333,1,1,"A2","NK"
"1498",2013,8,11,21.1666666666667,4.83333333333333,"ibut",2013-08-11,21.1666666666667,10,5.58333333333333,1,1,"A2","NK"
"1638",2013,8,12,19,6.66666666666667,"ibut",2013-08-12,19,10,4.5,1,1,"A2","NK"
"1778",2013,8,13,20.5,4.33333333333333,"ibut",2013-08-13,20.5,10,5.25,1,1,"A2","NK"
"19112",2013,8,14,21.5,5.33333333333333,"ibut",2013-08-14,21.5,10,5.75,1,1,"A2","NK"
